settlementNameHeb,neighborhood,streetNameHeb,houseNum,dealAmount,assetArea,assetRoomNum,floor_num,deal_year,deal_month,X,Y,E,N,socio_index_avg,socio_rank_avg
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,745000,67,3.0,3.0,2010,1,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,660000,67,3.5,4.0,2010,1,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,660000,75,3.0,1.0,2010,1,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,640000,69,3.0,4.0,2010,1,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,400000,70,3.0,3.0,2010,1,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",13.0,900000,63,3.0,3.0,2010,1,176835.17,657633.76,34.753344,32.01106,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,500000,61,3.0,4.0,2009,12,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",38.0,600000,66,2.5,3.0,2009,11,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,730000,69,3.0,3.0,2009,11,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",34.0,850000,73,3.0,3.0,2009,10,177227.93,657378.96,34.757512,32.008777,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,580000,75,3.5,4.0,2009,10,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",13.0,870000,63,3.0,4.0,2009,9,176835.17,657633.76,34.753344,32.01106,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,690000,67,3.0,1.0,2009,9,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",38.0,200000,66,3.0,4.0,2009,9,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,695000,54,3.0,1.0,2009,8,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,550000,60,3.0,4.0,2009,8,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,590000,66,3.5,4.0,2009,8,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",25.0,830000,93,4.0,7.0,2009,8,177077.73,657477.83,34.755918,32.009663,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,740000,67,3.0,1.0,2009,6,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",41.0,560000,69,3.0,4.0,2009,6,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",34.0,825000,73,3.0,7.0,2009,6,177227.93,657378.96,34.757512,32.008777,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",41.0,580000,69,3.0,1.0,2009,5,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,630000,53,3.0,3.0,2009,4,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,830000,73,4.0,6.0,2009,4,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,680000,53,3.0,1.0,2009,4,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",41.0,400000,69,3.0,4.0,2009,3,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",28.0,290000,66,3.0,1.0,2009,3,177108.36,657369.25,34.756247,32.008685,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,587000,66,2.5,1.0,2009,3,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",28.0,625000,67,3.0,1.0,2009,3,177108.36,657369.25,34.756247,32.008685,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,400000,53,3.0,1.0,2009,2,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,500000,69,3.0,1.0,2009,2,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,495000,69,3.5,3.0,2009,2,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,480000,54,3.0,4.0,2009,1,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,630000,61,3.0,3.0,2009,1,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,740000,78,3.5,7.0,2009,1,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,620000,60,3.0,3.0,2008,12,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,600000,67,3.5,3.0,2008,12,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,630000,61,3.0,3.0,2008,11,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,675000,65,3.0,3.0,2008,11,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,545000,54,3.5,4.0,2008,11,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,400000,50,2.0,3.0,2008,10,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,610000,69,3.0,4.0,2008,9,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,300000,78,4.0,3.0,2008,9,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",26.0,950000,83,4.0,5.0,2008,9,177068.7,657420.43,34.755825,32.009145,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,530000,74,3.0,4.0,2008,9,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,655000,74,3.0,3.0,2008,8,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,339000,70,3.0,3.0,2008,8,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,530000,61,3.0,3.0,2008,7,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,525000,74,3.0,3.0,2008,7,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,560000,74,3.0,3.0,2008,6,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,574000,60,3.0,3.0,2008,6,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,420000,74,3.0,3.0,2008,6,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",41.0,450000,69,3.5,3.0,2008,6,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,400000,67,3.0,3.0,2008,5,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,490000,60,3.0,4.0,2008,5,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",13.0,715000,63,3.0,6.0,2008,5,176835.17,657633.76,34.753344,32.01106,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",33.0,725000,78,3.5,3.0,2008,3,177341.96,657420.85,34.758717,32.009159,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,550000,61,3.0,3.0,2008,3,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,465000,125,5.0,3.0,2008,2,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,398000,75,3.0,3.0,2008,2,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,344000,70,3.0,1.0,2008,2,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,721000,84,4.0,3.0,2008,2,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,510000,74,3.0,1.0,2008,2,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,555000,67,3.0,3.0,2008,1,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",34.0,580000,73,3.0,3.0,2008,1,177227.93,657378.96,34.757512,32.008777,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,215000,91,3.0,3.0,2008,1,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",33.0,552000,67,3.0,1.0,2007,12,177341.96,657420.85,34.758717,32.009159,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",34.0,202000,86,3.0,1.0,2007,12,177227.93,657378.96,34.757512,32.008777,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,535000,61,3.0,3.0,2007,12,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,546000,61,3.0,3.0,2007,12,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,574000,55,3.0,3.0,2007,11,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,491000,60,3.0,3.0,2007,11,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,505000,67,3.0,3.0,2007,11,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,400000,54,3.0,4.0,2007,11,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",26.0,815000,91,4.0,9.0,2007,11,177068.7,657420.43,34.755825,32.009145,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",33.0,740000,78,3.5,7.0,2007,10,177341.96,657420.85,34.758717,32.009159,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,683000,73,4.0,4.0,2007,10,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,415000,61,3.0,4.0,2007,10,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,470000,54,3.0,4.0,2007,10,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,433000,74,3.0,4.0,2007,9,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,466000,61,3.0,1.0,2007,9,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",48.0,443000,67,3.0,3.0,2007,9,177467.39,657294.03,34.76005,32.00802,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,252000,66,3.0,1.0,2007,8,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,500000,75,3.0,3.0,2007,8,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,354000,53,3.0,4.0,2007,7,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,415000,61,3.0,3.0,2007,7,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,501000,67,3.0,3.0,2007,7,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,467000,54,3.0,4.0,2007,7,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,571000,67,3.0,1.0,2007,7,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",33.0,657000,77,4.0,3.0,2007,6,177341.96,657420.85,34.758717,32.009159,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",12.0,413000,61,3.0,3.0,2007,6,176845.05,657533.69,34.753453,32.010158,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,480000,61,3.0,3.0,2007,6,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,547000,54,3.0,3.0,2007,6,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,373000,67,3.0,3.0,2007,4,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,441000,40,3.0,3.0,2007,4,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",41.0,451000,69,3.0,3.0,2007,4,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,459000,67,3.0,3.0,2007,4,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,440000,54,3.0,1.0,2007,4,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,468000,61,3.0,1.0,2007,3,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,443000,67,3.0,3.0,2007,3,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,335000,61,3.0,4.0,2007,3,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,590000,69,3.0,1.0,2007,2,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",13.0,593000,63,3.0,3.0,2007,2,176835.17,657633.76,34.753344,32.01106,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,233000,67,3.0,6.0,2007,2,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,386000,67,3.0,3.0,2007,1,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,359000,61,3.0,3.0,2007,1,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,510000,67,3.0,4.0,2007,1,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",38.0,378000,67,3.0,3.0,2006,11,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",25.0,631000,73,4.0,4.0,2006,11,177077.73,657477.83,34.755918,32.009663,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,349000,69,3.0,4.0,2006,11,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,318000,54,3.0,4.0,2006,11,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",48.0,352000,67,3.0,1.0,2006,11,177467.39,657294.03,34.76005,32.00802,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",34.0,517000,73,3.0,5.0,2006,11,177227.93,657378.96,34.757512,32.008777,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,290000,67,3.0,4.0,2006,11,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,247400,67,3.0,4.0,2006,11,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,434000,67,3.0,1.0,2006,11,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",50.0,432000,74,3.0,1.0,2006,11,177520.72,657303.23,34.760614,32.008105,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",13.0,535000,71,4.0,1.0,2006,10,176835.17,657633.76,34.753344,32.01106,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,404000,67,3.5,3.0,2006,10,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",19.0,453000,55,3.0,3.0,2006,10,176980.27,657536.01,34.754884,32.010184,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,433000,61,3.0,1.0,2006,10,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",38.0,381000,66,3.0,3.0,2006,10,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,399000,67,3.0,1.0,2006,10,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,173000,72,3.0,3.0,2006,8,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,171000,75,3.0,3.0,2006,7,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,639000,74,4.0,7.0,2006,7,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",48.0,402000,66,3.0,3.0,2006,7,177467.39,657294.03,34.76005,32.00802,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",25.0,663000,73,4.0,6.0,2006,7,177077.73,657477.83,34.755918,32.009663,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",18.0,403000,75,3.0,3.0,2006,6,176900.16,657493.32,34.754038,32.009796,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,546000,54,3.0,1.0,2006,6,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,303000,66,3.0,4.0,2006,6,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,403000,67,3.0,3.0,2006,6,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",32.0,498000,80,3.0,1.0,2006,5,177187.5,657358.83,34.757085,32.008594,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",26.0,827000,91,4.0,11.0,2006,4,177068.7,657420.43,34.755825,32.009145,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",8.0,466000,61,3.0,3.0,2006,4,176806.99,657559.91,34.753049,32.010393,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",28.0,384000,67,3.0,4.0,2006,3,177108.36,657369.25,34.756247,32.008685,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,656000,74,4.0,3.0,2006,2,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",29.0,676000,83,4.0,1.0,2006,2,177168.84,657461.04,34.756883,32.009515,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",30.0,431000,66,3.0,3.0,2006,2,177150.54,657401.35,34.756692,32.008976,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,473000,60,3.0,3.0,2006,1,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,276000,80,3.0,1.0,2006,1,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",40.0,402000,70,3.0,3.0,2005,12,177315.18,657364.85,34.758436,32.008653,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",24.0,418000,61,3.0,3.0,2005,12,176938.88,657466.88,34.754449,32.009559,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",29.0,769000,83,4.0,5.0,2005,12,177168.84,657461.04,34.756883,32.009515,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",26.0,806000,91,4.0,10.0,2005,12,177068.7,657420.43,34.755825,32.009145,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",46.0,421000,95,3.0,3.0,2005,10,177431.47,657336.42,34.759668,32.008401,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,491000,68,3.0,1.0,2005,10,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",33.0,552000,78,4.0,5.0,2005,9,177341.96,657420.85,34.758717,32.009159,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",43.0,418000,70,3.0,1.0,2005,7,177476.94,657387.69,34.760147,32.008865,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",6.0,459000,70,3.0,4.0,2005,7,176728.59,657611.69,34.752217,32.010857,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",17.0,657000,74,4.0,5.0,2005,7,176934.8,657553.94,34.754402,32.010344,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,460000,54,3.0,1.0,2005,6,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",28.0,343000,67,3.0,1.0,2005,6,177108.36,657369.25,34.756247,32.008685,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",31.0,442000,67,3.0,7.0,2005,6,177304.77,657429.54,34.758323,32.009236,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",23.0,443000,54,3.0,3.0,2005,5,177054.99,657509.53,34.755676,32.009948,-0.115,605.6
בת ים,רמת הנשיא,"כ""ט בנובמבר",15.0,371000,70,3.0,4.0,2005,4,176912.06,657584.2,34.75416,32.010616,-0.115,605.6
